siteName,siteType,depth,date,localTime,licorData,cloudy
BASTIM SOUTH,OR,10,5/30/15,14:27:19,1214.5,N
BASTIM SOUTH,OR,10,5/30/15,14:27:49,880.78,N
BASTIM SOUTH,OR,10,5/30/15,14:28:19,879.96,N
BASTIM SOUTH,OR,10,5/30/15,14:28:49,821.98,N
BASTIM SOUTH,OR,10,5/30/15,14:29:19,867.5,N
BASTIM SOUTH,OR,10,5/30/15,14:29:49,1242.8,N
BASTIM SOUTH,OR,10,5/30/15,14:30:19,1210.9,N
BASTIM SOUTH,OR,10,5/30/15,14:30:49,793.85,N
BASTIM SOUTH,OR,10,5/30/15,14:31:19,1107.7,N
BASTIM SOUTH,OR,10,5/30/15,14:31:49,1053.3,N
BASTIM SOUTH,OR,10,5/30/15,14:32:19,790.68,N
BASTIM SOUTH,OR,10,5/30/15,14:32:49,801.69,N
BASTIM SOUTH,OR,10,5/30/15,14:33:19,1124.5,N
BASTIM SOUTH,OR,10,5/30/15,14:33:49,1121.8,N
BASTIM SOUTH,OR,10,5/30/15,14:34:19,660.09,N
BASTIM SOUTH,OR,10,5/30/15,14:34:49,1245.4,N
BASTIM SOUTH,OR,10,5/30/15,14:35:19,865.81,N
BASTIM SOUTH,OR,10,5/30/15,14:35:49,832.63,N
BASTIM SOUTH,OR,10,5/30/15,14:36:19,1175.6,N
BASTIM SOUTH,OR,10,5/30/15,14:36:49,936.58,N
BASTIM SOUTH,OR,10,5/30/15,14:37:19,861.66,N
BASTIM SOUTH,OR,10,5/30/15,14:37:49,820.73,N
POPA ISLAND,OR,6,5/31/15,11:35:35,501.07,N
POPA ISLAND,OR,6,5/31/15,11:36:05,527.43,N
POPA ISLAND,OR,6,5/31/15,11:36:35,474.76,N
POPA ISLAND,OR,6,5/31/15,11:37:05,498.27,N
POPA ISLAND,OR,6,5/31/15,11:37:35,530.74,N
POPA ISLAND,OR,6,5/31/15,11:38:05,630.18,N
POPA ISLAND,OR,6,5/31/15,11:38:35,671.61,N
POPA ISLAND,OR,6,5/31/15,11:39:05,835.4,N
POPA ISLAND,OR,6,5/31/15,11:39:35,740.5,N
POPA ISLAND,OR,6,5/31/15,11:40:05,1014.7,N
POPA ISLAND,OR,6,5/31/15,11:40:35,631.36,N
POPA ISLAND,OR,6,5/31/15,11:41:05,627.78,N
POPA ISLAND,OR,6,5/31/15,11:41:35,492.09,N
POPA ISLAND,OR,6,5/31/15,11:42:05,450.18,N
POPA ISLAND,OR,6,5/31/15,11:42:35,420.07,N
POPA ISLAND,OR,6,5/31/15,11:43:05,401.99,N
POPA ISLAND,OR,6,5/31/15,11:43:35,396.25,N
POPA ISLAND,OR,6,5/31/15,11:44:05,370.56,N
POPA ISLAND,OR,6,5/31/15,11:44:35,327.77,N
POPA ISLAND,OR,6,5/31/15,11:45:05,332.07,N
POPA ISLAND,OR,6,5/31/15,11:45:35,320.95,N
POPA ISLAND,OR,6,5/31/15,11:46:05,354.58,N
POPA ISLAND,OR,6,5/31/15,11:46:35,334.18,N
POPA ISLAND,OR,6,5/31/15,11:47:05,387.4,N
POPA ISLAND,OR,6,5/31/15,11:47:35,411.09,N
POPA ISLAND,OR,6,5/31/15,11:48:05,356.47,N
POPA ISLAND,OR,6,5/31/15,11:48:35,395.24,N
POPA ISLAND,OR,6,5/31/15,11:49:05,379.82,N
POPA ISLAND,OR,6,5/31/15,11:49:35,408.13,N
POPA ISLAND,OR,6,5/31/15,11:50:05,419.34,N
POPA ISLAND,OR,6,5/31/15,11:50:35,442.04,N
POPA ISLAND,OR,6,5/31/15,11:51:05,475.64,N
POPA ISLAND,OR,6,5/31/15,11:51:35,508.62,N
POPA ISLAND,OR,6,5/31/15,11:52:05,587.38,N
POPA ISLAND,OR,6,5/31/15,11:52:35,643.55,N
POPA ISLAND,OR,6,5/31/15,11:53:05,594.79,N
POPA ISLAND,OR,6,5/31/15,11:53:35,497.74,N
POPA ISLAND,OR,6,5/31/15,11:54:05,427.84,N
POPA ISLAND,OR,6,5/31/15,11:54:35,415.67,N
POPA ISLAND,OR,6,5/31/15,11:55:05,401.94,N
POPA ISLAND,OR,6,5/31/15,11:55:35,413.03,N
POPA ISLAND,OR,6,5/31/15,11:56:05,456.26,N
POPA ISLAND,OR,6,5/31/15,11:56:35,522.19,N
POPA ISLAND,OR,6,5/31/15,11:57:05,628.51,N
POPA ISLAND,OR,6,5/31/15,11:57:35,869.34,N
POPA ISLAND,OR,6,5/31/15,11:58:05,841.89,N
POPA ISLAND,OR,6,5/31/15,11:58:35,490.97,N
POPA ISLAND,OR,6,5/31/15,11:59:05,220.17,N
POPA ISLAND,OR,6,5/31/15,11:59:35,210.89,N
POPA ISLAND,OR,6,5/31/15,12:00:05,178.1,N
POPA ISLAND,OR,6,5/31/15,12:00:35,228.62,N
POPA ISLAND,OR,6,5/31/15,12:01:05,255.09,Y
POPA ISLAND,OR,6,5/31/15,12:01:35,267.54,Y
POPA ISLAND,OR,6,5/31/15,12:02:05,267.41,Y
POPA ISLAND,OR,6,5/31/15,12:02:35,189.42,Y
POPA ISLAND,OR,6,5/31/15,12:03:05,558.45,Y
POPA ISLAND,OR,6,5/31/15,12:03:35,254.45,Y
POPA ISLAND,OR,6,5/31/15,12:04:05,282.07,Y
POPA ISLAND,OR,6,5/31/15,12:04:35,314.34,Y
POPA ISLAND,OR,6,5/31/15,12:05:05,311.53,Y
POPA ISLAND,OR,6,5/31/15,12:05:35,440.85,Y
POPA ISLAND,OR,6,5/31/15,12:06:05,379.64,Y
POPA ISLAND,OR,6,5/31/15,12:06:35,357.31,Y
POPA ISLAND,OR,6,5/31/15,12:07:05,327.24,Y
POPA ISLAND,OR,6,5/31/15,12:07:35,548.39,Y
POPA ISLAND,OR,6,5/31/15,12:08:05,756.32,Y
POPA ISLAND,OR,6,5/31/15,12:08:35,691.83,Y
POPA ISLAND,OR,6,5/31/15,12:09:05,886.09,Y
POPA ISLAND,OR,6,5/31/15,12:09:35,856.19,Y
POPA ISLAND,OR,6,5/31/15,12:10:05,608.59,Y
POPA ISLAND,OR,6,5/31/15,12:10:35,903.63,Y
POPA ISLAND,OR,6,5/31/15,12:11:05,819.74,Y
POPA ISLAND,OR,6,5/31/15,12:11:35,1226.3,Y
POPA ISLAND,OR,6,5/31/15,12:12:05,1070.1,Y
POPA ISLAND,OR,6,5/31/15,12:12:35,1380.3,Y
POPA ISLAND,OR,6,5/31/15,12:13:05,554.22,Y
POPA ISLAND,OR,6,5/31/15,12:13:35,998.1,Y
POPA ISLAND,OR,6,5/31/15,12:14:05,866.21,Y
POPA ISLAND,OR,6,5/31/15,12:14:35,832.25,Y
POPA ISLAND,OR,6,5/31/15,12:15:05,726.55,Y
POPA ISLAND,OR,6,5/31/15,12:15:35,395.26,Y
POPA ISLAND,OR,6,5/31/15,12:16:05,983.71,Y
POPA ISLAND,OR,6,5/31/15,12:16:35,911.17,Y
POPA ISLAND,OR,6,5/31/15,12:17:05,1067.6,Y
POPA ISLAND,OR,6,5/31/15,12:17:35,846.88,Y
POPA ISLAND,OR,6,5/31/15,12:18:05,962.67,Y
POPA ISLAND,OR,6,5/31/15,12:18:35,986.43,Y
POPA ISLAND,OR,6,5/31/15,12:19:05,1284.8,Y
POPA ISLAND,OR,6,5/31/15,12:19:35,1106.6,Y
POPA ISLAND,OR,6,5/31/15,12:20:05,997.88,Y
POPA ISLAND,OR,6,5/31/15,12:20:35,1059.7,Y
POPA ISLAND,OR,6,5/31/15,12:21:05,571.86,Y
POPA ISLAND,OR,6,5/31/15,12:21:35,858.93,Y
POPA ISLAND,OR,6,5/31/15,12:22:05,1130.9,Y
POPA ISLAND,OR,6,5/31/15,12:22:35,1046.3,Y
POPA ISLAND,OR,6,5/31/15,12:23:05,1068.2,Y
POPA ISLAND,OR,6,5/31/15,12:23:35,1075.8,Y
POPA ISLAND,OR,6,5/31/15,12:24:05,1226.7,Y
POPA ISLAND,OR,6,5/31/15,12:24:35,1154.9,Y
POPA ISLAND,OR,6,5/31/15,12:25:05,1282.8,Y
POPA ISLAND,OR,6,5/31/15,12:25:35,1208.1,Y
POPA ISLAND,OR,6,5/31/15,12:26:05,952.3,Y
POPA ISLAND,OR,6,5/31/15,12:26:35,885.24,Y
POPA ISLAND,OR,6,5/31/15,12:27:05,1000.5,Y
POPA ISLAND,OR,6,5/31/15,12:27:35,928.41,Y
POPA ISLAND,OR,6,5/31/15,12:28:05,838.43,Y
POPA ISLAND,OR,6,5/31/15,12:28:35,1071.3,Y
POPA ISLAND,OR,6,5/31/15,12:29:05,764.65,Y
POPA ISLAND,OR,6,5/31/15,12:29:35,1039.4,Y
POPA ISLAND,OR,6,5/31/15,12:30:05,1284,Y
POPA ISLAND,OR,6,5/31/15,12:30:35,957.27,Y
POPA ISLAND,OR,6,5/31/15,12:31:05,1172.6,Y
POPA ISLAND,OR,6,5/31/15,12:31:35,1181.5,Y
POPA ISLAND,OR,6,5/31/15,12:32:05,1251.1,Y
POPA ISLAND,OR,6,5/31/15,12:32:35,925.86,Y
POPA ISLAND,OR,6,5/31/15,12:33:05,1024.4,Y
POPA ISLAND,OR,6,5/31/15,12:33:35,956.32,Y
POPA ISLAND,OR,6,5/31/15,12:34:05,1205.3,Y
POPA ISLAND,OR,6,5/31/15,12:34:35,1119.1,Y
POPA ISLAND,OR,6,5/31/15,12:35:05,1190.7,Y
POPA ISLAND,OR,6,5/31/15,12:35:35,1295.1,Y
POPA ISLAND,OR,6,5/31/15,12:36:05,1038.5,Y
POPA ISLAND,OR,6,5/31/15,12:36:35,1099.7,Y
POPA ISLAND,OR,6,5/31/15,12:37:05,1623.2,Y
POPA ISLAND,OR,6,5/31/15,12:37:35,1918.8,Y
POPA ISLAND,OR,6,5/31/15,12:38:05,1413.5,Y
POPA ISLAND,OR,6,5/31/15,12:38:35,1119.2,Y
POPA ISLAND,OR,6,5/31/15,12:39:05,796.17,Y
POPA ISLAND,OR,6,5/31/15,12:39:35,820.41,Y
POPA ISLAND,OR,6,5/31/15,12:40:05,1105.4,Y
POPA ISLAND,OR,6,5/31/15,12:40:35,718.96,Y
POPA ISLAND,OR,6,5/31/15,12:41:05,866.17,Y
POPA ISLAND,OR,6,5/31/15,12:41:35,835.04,Y
POPA ISLAND,OR,6,5/31/15,12:42:05,1156.3,Y
POPA ISLAND,OR,6,5/31/15,12:42:35,1190.3,Y
POPA ISLAND,OR,6,5/31/15,12:43:05,1067.3,Y
POPA ISLAND,OR,6,5/31/15,12:43:35,955.6,Y
POPA ISLAND,OR,6,5/31/15,12:44:05,783.41,Y
POPA ISLAND,OR,6,5/31/15,12:44:35,1528,Y
POPA ISLAND,OR,6,5/31/15,12:45:05,840.96,Y
POPA ISLAND,OR,6,5/31/15,12:45:35,1694.6,Y
POPA ISLAND,OR,6,5/31/15,12:46:05,915.94,Y
POPA ISLAND,OR,6,5/31/15,12:46:35,1126.3,Y
POPA ISLAND,OR,6,5/31/15,12:47:05,1724.6,Y
POPA ISLAND,OR,6,5/31/15,12:47:35,1158.2,Y
POPA ISLAND,OR,6,5/31/15,12:48:05,1234,Y
POPA ISLAND,OR,6,5/31/15,12:48:35,1032.4,Y
POPA ISLAND,OR,6,5/31/15,12:49:05,1280.4,Y
POPA ISLAND,OR,6,5/31/15,12:49:35,1144.9,Y
POPA ISLAND,OR,6,5/31/15,12:50:05,1133,Y
POPA ISLAND,OR,6,5/31/15,12:50:35,734.07,Y
POPA ISLAND,OR,6,5/31/15,12:51:05,967.25,Y
POPA ISLAND,OR,6,5/31/15,12:51:35,1210.7,Y
POPA ISLAND,OR,6,5/31/15,12:52:05,1050.7,Y
POPA ISLAND,OR,6,5/31/15,12:52:35,1036.9,Y
POPA ISLAND,OR,6,5/31/15,12:53:05,1581.1,Y
POPA ISLAND,OR,6,5/31/15,12:53:35,913.93,Y
POPA ISLAND,OR,6,5/31/15,12:54:05,1377,Y
POPA ISLAND,OR,6,5/31/15,12:54:35,1185.3,Y
POPA ISLAND,OR,6,5/31/15,12:55:05,1136,Y
POPA ISLAND,OR,6,5/31/15,12:55:35,1236.2,Y
POPA ISLAND,OR,6,5/31/15,12:56:05,1675.5,Y
POPA ISLAND,OR,6,5/31/15,12:56:35,1038.2,Y
POPA ISLAND,OR,6,5/31/15,12:57:05,1216.5,Y
POPA ISLAND,OR,6,5/31/15,12:57:35,1192.5,Y
POPA ISLAND,OR,6,5/31/15,12:58:05,742.01,Y
POPA ISLAND,OR,6,5/31/15,12:58:35,1286.2,Y
POPA ISLAND,OR,6,5/31/15,12:59:05,931.15,Y
POPA ISLAND,OR,6,5/31/15,12:59:35,1020.5,Y
POPA ISLAND,OR,6,5/31/15,13:00:05,1160.4,Y
POPA ISLAND,OR,6,5/31/15,13:00:35,1141.4,Y
POPA ISLAND,OR,6,5/31/15,13:01:05,894.77,Y
POPA ISLAND,OR,6,5/31/15,13:01:35,1449.6,Y
POPA ISLAND,OR,6,5/31/15,13:02:05,2120.8,Y
POPA ISLAND,OR,6,5/31/15,13:02:35,1181.2,Y
POPA ISLAND,OR,6,5/31/15,13:03:05,1165.6,Y
POPA ISLAND,OR,6,5/31/15,13:03:35,1071.1,Y
POPA ISLAND,OR,6,5/31/15,13:04:05,1139,Y
POPA ISLAND,OR,6,5/31/15,13:04:35,1485.8,Y
POPA ISLAND,OR,6,5/31/15,13:05:05,1657.5,Y
POPA ISLAND,OR,6,5/31/15,13:05:35,959.04,Y
POPA ISLAND,OR,6,5/31/15,13:06:05,733.07,Y
POPA ISLAND,OR,6,5/31/15,13:06:35,1360.4,Y
POPA ISLAND,OR,6,5/31/15,13:07:05,1126.5,Y
POPA ISLAND,OR,6,5/31/15,13:07:35,1744,Y
POPA ISLAND,OR,6,5/31/15,13:08:05,1208.6,Y
POPA ISLAND,OR,6,5/31/15,13:08:35,1242.5,Y
POPA ISLAND,OR,6,5/31/15,13:09:05,1785,Y
POPA ISLAND,OR,6,5/31/15,13:09:35,1209.8,Y
POPA ISLAND,OR,6,5/31/15,13:10:05,1023.8,Y
POPA ISLAND,OR,6,5/31/15,13:10:35,1017.2,Y
POPA ISLAND,OR,6,5/31/15,13:11:05,1344.3,Y
POPA ISLAND,OR,6,5/31/15,13:11:35,944.31,Y
POPA ISLAND,OR,6,5/31/15,13:12:05,1407.9,Y
POPA ISLAND,OR,6,5/31/15,13:12:35,1125.4,Y
POPA ISLAND,OR,6,5/31/15,13:13:05,571.86,Y
POPA ISLAND,OR,6,5/31/15,13:13:35,1279.2,Y
POPA ISLAND,OR,6,5/31/15,13:14:05,859.64,Y
POPA ISLAND,OR,6,5/31/15,13:14:35,736.38,Y
POPA ISLAND,OR,6,5/31/15,13:15:05,1008.3,Y
POPA ISLAND,OR,6,5/31/15,13:15:35,1225,Y
POPA ISLAND,OR,6,5/31/15,13:16:05,1113.8,Y
POPA ISLAND,OR,6,5/31/15,13:16:35,981.31,Y
POPA ISLAND,OR,6,5/31/15,13:17:05,846.96,Y
POPA ISLAND,OR,6,5/31/15,13:17:35,1088.1,Y
POPA ISLAND,OR,6,5/31/15,13:18:05,1137.5,Y
POPA ISLAND,OR,6,5/31/15,13:18:35,887.99,Y
POPA ISLAND,OR,6,5/31/15,13:19:05,1183.6,Y
POPA ISLAND,OR,6,5/31/15,13:19:35,929.2,Y
POPA ISLAND,OR,6,5/31/15,13:20:05,1057.4,Y
DRAGO MAR,OR,8,6/1/15,10:38:50,425.64,Y
DRAGO MAR,OR,8,6/1/15,10:39:20,404.54,Y
DRAGO MAR,OR,8,6/1/15,10:39:50,381.73,Y
DRAGO MAR,OR,8,6/1/15,10:40:20,374.72,Y
DRAGO MAR,OR,8,6/1/15,10:40:50,406.8,Y
DRAGO MAR,OR,8,6/1/15,10:41:20,409.54,Y
DRAGO MAR,OR,8,6/1/15,10:41:50,387.44,Y
DRAGO MAR,OR,8,6/1/15,10:42:20,411.36,Y
DRAGO MAR,OR,8,6/1/15,10:42:50,447.01,Y
DRAGO MAR,OR,8,6/1/15,10:43:20,651.79,Y
DRAGO MAR,OR,8,6/1/15,10:43:50,719.91,Y
DRAGO MAR,OR,8,6/1/15,10:44:20,799.23,Y
DRAGO MAR,OR,8,6/1/15,10:44:50,922.04,Y
DRAGO MAR,OR,8,6/1/15,10:45:20,1104.2,Y
DRAGO MAR,OR,8,6/1/15,10:45:50,1034.6,Y
DRAGO MAR,OR,8,6/1/15,10:46:20,867.84,Y
DRAGO MAR,OR,8,6/1/15,10:46:50,1208.6,Y
DRAGO MAR,OR,8,6/1/15,10:47:20,773.2,Y
DRAGO MAR,OR,8,6/1/15,10:47:50,702.56,Y
DRAGO MAR,OR,8,6/1/15,10:48:20,577.69,Y
DRAGO MAR,OR,8,6/1/15,10:48:50,810.83,Y
DRAGO MAR,OR,8,6/1/15,10:49:20,847.49,Y
DRAGO MAR,OR,8,6/1/15,10:49:50,632.95,Y
DRAGO MAR,OR,8,6/1/15,10:50:20,571.86,Y
DRAGO MAR,OR,8,6/1/15,10:50:50,625.09,Y
DRAGO MAR,OR,8,6/1/15,10:51:20,714.85,Y
DRAGO MAR,OR,8,6/1/15,10:51:50,554.8,Y
DRAGO MAR,OR,8,6/1/15,10:52:20,523.69,Y
DRAGO MAR,OR,8,6/1/15,10:52:50,495.27,Y
DRAGO MAR,OR,8,6/1/15,10:53:20,479.77,Y
DRAGO MAR,OR,8,6/1/15,10:53:50,462.39,Y
DRAGO MAR,OR,8,6/1/15,10:54:20,501.27,Y
DRAGO MAR,OR,8,6/1/15,10:54:50,535.56,Y
DRAGO MAR,OR,8,6/1/15,10:55:20,571.86,Y
DRAGO MAR,OR,8,6/1/15,10:55:50,514.29,Y
DRAGO MAR,OR,8,6/1/15,10:56:20,525.35,Y
DRAGO MAR,OR,8,6/1/15,10:56:50,530.16,Y
DRAGO MAR,OR,8,6/1/15,10:57:20,502.96,Y
DRAGO MAR,OR,8,6/1/15,10:57:50,256.05,Y
DRAGO MAR,OR,8,6/1/15,10:58:20,814.83,Y
DRAGO MAR,OR,8,6/1/15,10:58:50,571.86,Y
DRAGO MAR,OR,8,6/1/15,10:59:20,478.04,Y
DRAGO MAR,OR,8,6/1/15,10:59:50,430.54,Y
DRAGO MAR,OR,8,6/1/15,11:00:20,586.53,Y
DRAGO MAR,OR,8,6/1/15,11:00:50,528.74,Y
DRAGO MAR,OR,8,6/1/15,11:01:20,605.06,Y
DRAGO MAR,OR,8,6/1/15,11:01:50,323.78,Y
DRAGO MAR,OR,8,6/1/15,11:02:20,708.78,Y
DRAGO MAR,OR,8,6/1/15,11:02:50,795.78,Y
DRAGO MAR,OR,8,6/1/15,11:03:20,746.93,Y
DRAGO MAR,OR,8,6/1/15,11:03:50,331.34,Y
DRAGO MAR,OR,8,6/1/15,11:04:20,237.91,Y
DRAGO MAR,OR,8,6/1/15,11:04:50,434.58,Y
DRAGO MAR,OR,8,6/1/15,11:05:20,251.03,Y
DRAGO MAR,OR,8,6/1/15,11:05:50,348.58,Y
DRAGO MAR,OR,8,6/1/15,11:06:20,378.59,Y
DRAGO MAR,OR,8,6/1/15,11:06:50,376.19,Y
DRAGO MAR,OR,8,6/1/15,11:07:20,328.07,Y
DRAGO MAR,OR,8,6/1/15,11:07:50,426.18,Y
DRAGO MAR,OR,8,6/1/15,11:08:20,491.64,Y
DRAGO MAR,OR,8,6/1/15,11:08:50,365,Y
DRAGO MAR,OR,8,6/1/15,11:09:20,731.16,Y
DRAGO MAR,OR,8,6/1/15,11:09:50,269.03,Y
DRAGO MAR,OR,8,6/1/15,11:10:20,482.99,Y
DRAGO MAR,OR,8,6/1/15,11:10:50,388.78,Y
DRAGO MAR,OR,8,6/1/15,11:11:20,462.6,Y
DRAGO MAR,OR,8,6/1/15,11:11:50,413.63,Y
DRAGO MAR,OR,8,6/1/15,11:12:20,361.7,Y
DRAGO MAR,OR,8,6/1/15,11:12:50,444.24,Y
DRAGO MAR,OR,8,6/1/15,11:13:20,501.94,Y
DRAGO MAR,OR,8,6/1/15,11:13:50,772.7,Y
DRAGO MAR,OR,8,6/1/15,11:14:20,535.39,Y
DRAGO MAR,OR,8,6/1/15,11:14:50,445.65,Y
DRAGO MAR,OR,8,6/1/15,11:15:20,403.62,Y
DRAGO MAR,OR,8,6/1/15,11:15:50,382.55,Y
DRAGO MAR,OR,8,6/1/15,11:16:20,319.94,Y
DRAGO MAR,OR,8,6/1/15,11:16:50,342.69,Y
DRAGO MAR,OR,8,6/1/15,11:17:20,352.16,Y
DRAGO MAR,OR,8,6/1/15,11:17:50,254.95,Y
DRAGO MAR,OR,8,6/1/15,11:18:20,549.1,Y
DRAGO MAR,OR,8,6/1/15,11:18:50,412.32,Y
DRAGO MAR,OR,8,6/1/15,11:19:20,568.76,Y
DRAGO MAR,OR,8,6/1/15,11:19:50,571.86,Y
DRAGO MAR,OR,8,6/1/15,11:20:20,476.9,Y
DRAGO MAR,OR,8,6/1/15,11:20:50,483.64,Y
DRAGO MAR,OR,8,6/1/15,11:21:20,506.61,Y
DRAGO MAR,OR,8,6/1/15,11:21:50,506.46,Y
DRAGO MAR,OR,8,6/1/15,11:22:20,503.42,Y
DRAGO MAR,OR,8,6/1/15,11:22:50,432.99,Y
DRAGO MAR,OR,8,6/1/15,11:23:20,444.55,Y
DRAGO MAR,OR,8,6/1/15,11:23:50,461.59,Y
DRAGO MAR,OR,8,6/1/15,11:24:20,465.37,Y
DRAGO MAR,OR,8,6/1/15,11:24:50,452.08,Y
DRAGO MAR,OR,8,6/1/15,11:25:20,521.19,Y
DRAGO MAR,OR,8,6/1/15,11:25:50,471.93,Y
DRAGO MAR,OR,8,6/1/15,11:26:20,545.69,Y
DRAGO MAR,OR,8,6/1/15,11:26:50,848.7,Y
DRAGO MAR,OR,8,6/1/15,11:27:20,332.46,Y
DRAGO MAR,OR,8,6/1/15,11:27:50,328.93,Y
DRAGO MAR,OR,8,6/1/15,11:28:20,339.04,Y
DRAGO MAR,OR,8,6/1/15,11:28:50,341.28,Y
DRAGO MAR,OR,8,6/1/15,11:29:20,340.68,Y
DRAGO MAR,OR,8,6/1/15,11:29:50,337.98,Y
DRAGO MAR,OR,8,6/1/15,11:30:20,338.95,Y
DRAGO MAR,OR,8,6/1/15,11:30:50,341.15,Y
DRAGO MAR,OR,8,6/1/15,11:31:20,329.5,Y
DRAGO MAR,OR,8,6/1/15,11:31:50,338.62,Y
DRAGO MAR,OR,8,6/1/15,11:32:20,335.6,Y
DRAGO MAR,OR,8,6/1/15,11:32:50,334.32,Y
DRAGO MAR,OR,8,6/1/15,11:33:20,329.05,Y
DRAGO MAR,OR,8,6/1/15,11:33:50,328.25,Y
DRAGO MAR,OR,8,6/1/15,11:34:20,328.67,Y
DRAGO MAR,OR,8,6/1/15,11:34:50,325.12,Y
DRAGO MAR,OR,8,6/1/15,11:35:20,329.24,Y
DRAGO MAR,OR,8,6/1/15,11:35:50,344.14,Y
DRAGO MAR,OR,8,6/1/15,11:36:20,348,Y
DRAGO MAR,OR,8,6/1/15,11:36:50,351.84,Y
DRAGO MAR,OR,8,6/1/15,11:37:20,355.2,Y
DRAGO MAR,OR,8,6/1/15,11:37:50,364.74,Y
DRAGO MAR,OR,8,6/1/15,11:38:20,370.55,Y
DRAGO MAR,OR,8,6/1/15,11:38:50,371.44,Y
DRAGO MAR,OR,8,6/1/15,11:39:20,377.49,Y
DRAGO MAR,OR,8,6/1/15,11:39:50,382.54,Y
DRAGO MAR,OR,8,6/1/15,11:40:20,382.58,Y
DRAGO MAR,OR,8,6/1/15,11:40:50,384.12,Y
DRAGO MAR,OR,8,6/1/15,11:41:20,383.66,Y
DRAGO MAR,OR,8,6/1/15,11:41:50,369,Y
DRAGO MAR,OR,8,6/1/15,11:42:20,375.7,Y
DRAGO MAR,OR,8,6/1/15,11:42:50,375.04,Y
DRAGO MAR,OR,8,6/1/15,11:43:20,381.16,Y
DRAGO MAR,OR,8,6/1/15,11:43:50,337.57,Y
DRAGO MAR,OR,8,6/1/15,11:44:20,361.39,Y
DRAGO MAR,OR,8,6/1/15,11:44:50,349.49,Y
DRAGO MAR,OR,8,6/1/15,11:45:20,344.37,Y
DRAGO MAR,OR,8,6/1/15,11:45:50,348.18,Y
DRAGO MAR,OR,8,6/1/15,11:46:20,344.68,Y
DRAGO MAR,OR,8,6/1/15,11:46:50,334.39,Y
DRAGO MAR,OR,8,6/1/15,11:47:20,335.58,Y
DRAGO MAR,OR,8,6/1/15,11:47:50,334.28,Y
DRAGO MAR,OR,8,6/1/15,11:48:20,338.45,Y
DRAGO MAR,OR,8,6/1/15,11:48:50,338.99,Y
DRAGO MAR,OR,8,6/1/15,11:49:20,332.76,Y
DRAGO MAR,OR,8,6/1/15,11:49:50,340.86,Y
DRAGO MAR,OR,8,6/1/15,11:50:20,338.4,Y
DRAGO MAR,OR,8,6/1/15,11:50:50,341.12,Y
DRAGO MAR,OR,8,6/1/15,11:51:20,346.29,Y
DRAGO MAR,OR,8,6/1/15,11:51:50,345.94,Y
DRAGO MAR,OR,8,6/1/15,11:52:20,339.7,Y
DRAGO MAR,OR,8,6/1/15,11:52:50,361.68,Y
DRAGO MAR,OR,8,6/1/15,11:53:20,351.16,Y
DRAGO MAR,OR,8,6/1/15,11:53:50,353.11,Y
DRAGO MAR,OR,8,6/1/15,11:54:20,353.13,Y
DRAGO MAR,OR,8,6/1/15,11:54:50,353.71,Y
DRAGO MAR,OR,8,6/1/15,11:55:20,345.21,Y
DRAGO MAR,OR,8,6/1/15,11:55:50,360.4,Y
DRAGO MAR,OR,8,6/1/15,11:56:20,355.32,Y
DRAGO MAR,OR,8,6/1/15,11:56:50,354.34,Y
DRAGO MAR,OR,8,6/1/15,11:57:20,347.86,Y
DRAGO MAR,OR,8,6/1/15,11:57:50,347.26,Y
DRAGO MAR,OR,8,6/1/15,11:58:20,354.62,Y
DRAGO MAR,OR,8,6/1/15,11:58:50,366.51,Y
DRAGO MAR,OR,8,6/1/15,11:59:20,359.57,Y
DRAGO MAR,OR,8,6/1/15,11:59:50,354.24,Y
DRAGO MAR,OR,8,6/1/15,12:00:20,385.75,Y
DRAGO MAR,OR,8,6/1/15,12:00:50,410.12,Y
DRAGO MAR,OR,8,6/1/15,12:01:20,376.72,Y
DRAGO MAR,OR,8,6/1/15,12:01:50,382.31,Y
DRAGO MAR,OR,8,6/1/15,12:02:20,395.69,Y
DRAGO MAR,OR,8,6/1/15,12:02:50,366.05,Y
DRAGO MAR,OR,8,6/1/15,12:03:20,372.05,Y
DRAGO MAR,OR,8,6/1/15,12:03:50,375.92,Y
DRAGO MAR,OR,8,6/1/15,12:04:20,347.97,Y
DRAGO MAR,OR,8,6/1/15,12:04:50,381.36,Y
DRAGO MAR,OR,8,6/1/15,12:05:20,379.83,Y
DRAGO MAR,OR,8,6/1/15,12:05:50,387.34,Y
DRAGO MAR,OR,8,6/1/15,12:06:20,384.85,Y
DRAGO MAR,OR,8,6/1/15,12:06:50,381.64,Y
DRAGO MAR,OR,8,6/1/15,12:07:20,388.49,Y
DRAGO MAR,OR,8,6/1/15,12:07:50,398.2,Y
DRAGO MAR,OR,8,6/1/15,12:08:20,379.12,Y
DRAGO MAR,OR,8,6/1/15,12:08:50,392.09,Y
DRAGO MAR,OR,8,6/1/15,12:09:20,391.86,Y
DRAGO MAR,OR,8,6/1/15,12:09:50,384.14,Y
DRAGO MAR,OR,8,6/1/15,12:10:20,379.1,Y
DRAGO MAR,OR,8,6/1/15,12:10:50,376.83,Y
DRAGO MAR,OR,8,6/1/15,12:11:20,367.85,Y
DRAGO MAR,OR,8,6/1/15,12:11:50,375.56,Y
DRAGO MAR,OR,8,6/1/15,12:12:20,370.55,Y
DRAGO MAR,OR,8,6/1/15,12:12:50,368.59,Y
